"Class","Compound","gene","change_het","change_int","Cell_line"
"SIRT","Sirtinol","Egfr",-0.047867060399149,-0.012904492181988,"HBEC"
"SIRT","Sirtinol","Errfi1",0.25847460774508,0.02258265745683,"HBEC"
"SIRT","Sirtinol","Gapdh",-0.036406558508343,-0.029009071658917,"HBEC"
"SIRT","Sirtinol","Kpnb1",-0.018893097124726,-0.00939854485495095,"HBEC"
"SIRT","Sirtinol","Myc",-0.134420107688345,-0.067889574359388,"HBEC"
"SIRT","Sirtinol","Nras",0.0749499029557401,0.10721355148008,"HBEC"
"SIRT","Sirtinol","P53",0.21523922537532,0.0771356662068201,"HBEC"
"SIRT","Sirtinol","Rab7a",-0.356940972384022,-0.128637318457081,"HBEC"
"SIRT","Sirtinol","RhoA",0.12803200203902,0.09877881753406,"HBEC"
"SIRT","Sirtinol","Rpap3",-0.13725865175063,-0.080474874876114,"HBEC"
"SIRT","Sirtinol","Sec16a",-0.01955403570493,0.00542362514492001,"HBEC"
"SIRT","Sirtinol","Slc2a1",-0.475254297837112,-0.092905592560195,"HBEC"
"HAT","C646","Canx",0.07876611381998,0.10787553697615,"HBEC"
"HAT","C646","Dnajc5",-0.13553143560561,-0.026582745084453,"HBEC"
"HAT","C646","Egfr",0.09502381782525,0.0789975798543501,"HBEC"
"HAT","C646","Errfi1",-0.127311166791606,0.00503698456565993,"HBEC"
"HAT","C646","Gapdh",-0.205111841932655,-0.054560509128863,"HBEC"
"HAT","C646","Kpnb1",-0.306819440642533,-0.059247903834061,"HBEC"
"HAT","C646","Myc",-0.114834589581476,-0.029118844838418,"HBEC"
"HAT","C646","Nras",-0.008313560668891,0.0398815144409299,"HBEC"
"HAT","C646","P53",-0.088307954979856,0.0571789050162199,"HBEC"
"HAT","C646","Rab7a",-0.202701418627635,-0.10057482446023,"HBEC"
"HAT","C646","RhoA",0.1376842399621,0.18038862294305,"HBEC"
"HAT","C646","Rpap3",-0.128318338483823,-0.057821565133622,"HBEC"
"HAT","C646","Sec16a",0.00629118102935,-0.010812158067614,"HBEC"
"HAT","C646","Slc2a1",-0.173303488895677,-0.066249817354088,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Canx",0.05112351484107,0.0513930395982001,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Dnajc5",-0.122935460458764,-0.022509926031782,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Egfr",0.08166926020442,0.01081535700225,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Errfi1",0.21902992994815,0.0595485037710699,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Gapdh",-0.218378726988146,-0.052867931829863,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Kpnb1",-0.149786851713272,-0.042026638492941,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Myc",-0.088295493926243,-0.024718112553105,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Nras",-0.030523768974373,0.0108965682464499,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","P53",-0.062452175413588,0.04575421750044,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Rab7a",-0.324663804912989,-0.076618635021303,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","RhoA",-0.098795962092188,0.12074626316135,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Rpap3",-0.104626575696174,-0.075487021212208,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Sec16a",-0.214772178013671,-0.063120718891715,"HBEC"
"HDAC","Tubastatin A (trifluoroacetate salt)","Slc2a1",-0.525313809994506,0.18371286099248,"HBEC"
"HAT","Garcinol","Canx",0.26252962385336,0.15618752146988,"HBEC"
"HAT","Garcinol","Dnajc5",-0.18331945820983,-0.073641503424664,"HBEC"
"HAT","Garcinol","Egfr",0.37066432104754,0.00780038574851005,"HBEC"
"HAT","Garcinol","Errfi1",0.52078423628691,0.16075257151831,"HBEC"
"HAT","Garcinol","Gapdh",-0.455687308640275,-0.174927852984258,"HBEC"
"HAT","Garcinol","Kpnb1",0.20236320727215,0.0623811956640901,"HBEC"
"HAT","Garcinol","Myc",-0.206323012069267,-0.067264447475489,"HBEC"
"HAT","Garcinol","Nras",0.25220405467072,0.0937641670870799,"HBEC"
"HAT","Garcinol","P53",-0.014930210472161,0.08345741934797,"HBEC"
"HAT","Garcinol","Rab7a",-0.237942438599206,-0.125661959639638,"HBEC"
"HAT","Garcinol","RhoA",0.1110144197964,0.08043396181262,"HBEC"
"HAT","Garcinol","Rpap3",-0.014670780098151,-0.08394041965094,"HBEC"
"HAT","Garcinol","Sec16a",-0.07794430314458,-0.023614091976162,"HBEC"
"HAT","Garcinol","Slc2a1",-0.139812301087791,0.53904259157152,"HBEC"
"Methylase","Ellagic Acid","Canx",0.02233192356383,0.08072176661362,"HBEC"
"Methylase","Ellagic Acid","Dnajc5",-0.082740461836524,-0.047688554432017,"HBEC"
"Methylase","Ellagic Acid","Egfr",0.42982225149204,0.2552896421394,"HBEC"
"Methylase","Ellagic Acid","Errfi1",0.08018034271924,0.0333594902848999,"HBEC"
"Methylase","Ellagic Acid","Gapdh",-0.10021302049564,-0.049340031976454,"HBEC"
"Methylase","Ellagic Acid","Kpnb1",-0.047801202472397,0.0209464684002201,"HBEC"
"Methylase","Ellagic Acid","Myc",-0.372824793739242,0.51823031300904,"HBEC"
"Methylase","Ellagic Acid","Nras",0.17666584667029,0.0300003854031199,"HBEC"
"Methylase","Ellagic Acid","P53",0.12325191699431,0.02218572776384,"HBEC"
"Methylase","Ellagic Acid","Rab7a",-0.072120168876203,-0.112391093000032,"HBEC"
"Methylase","Ellagic Acid","RhoA",-0.082128070794645,0.14948662077301,"HBEC"
"Methylase","Ellagic Acid","Rpap3",-0.094095049594504,-0.043560798886268,"HBEC"
"Methylase","Ellagic Acid","Sec16a",0.10311445105173,0.0211456687753999,"HBEC"
"Methylase","Ellagic Acid","Slc2a1",-0.145416793247684,0.34012037703723,"HBEC"
"HDAC","MS-275","Canx",-0.257062256866474,-0.046999681657631,"HBEC"
"HDAC","MS-275","Dnajc5",-0.371370509669177,-0.115909636479657,"HBEC"
"HDAC","MS-275","Egfr",0.37028298305509,0.20343384905198,"HBEC"
"HDAC","MS-275","Errfi1",-0.195459104171695,-0.032994187720331,"HBEC"
"HDAC","MS-275","Gapdh",0.1561199093688,-0.013449699627594,"HBEC"
"HDAC","MS-275","Kpnb1",-0.405652451216507,-0.11781507633279,"HBEC"
"HDAC","MS-275","Myc",0.0604669428464599,0.3933176262005,"HBEC"
"HDAC","MS-275","Nras",-0.06026435411107,0.01732317541868,"HBEC"
"HDAC","MS-275","P53",0.19144581584837,0.0149562194063999,"HBEC"
"HDAC","MS-275","Rab7a",-0.444079080826707,-0.137253079655587,"HBEC"
"HDAC","MS-275","RhoA",-0.240696981845295,-0.087010787482737,"HBEC"
"HDAC","MS-275","Rpap3",-0.574898243231909,-0.304226496337081,"HBEC"
"HDAC","MS-275","Sec16a",-0.332470707562078,-0.094353004775669,"HBEC"
"HDAC","MS-275","Slc2a1",-0.238624824273007,0.16079977048323,"HBEC"
"HDAC","HNHA","Canx",-0.069283289691995,0.0331030979118001,"HBEC"
"HDAC","HNHA","Dnajc5",-0.086888239931903,-0.0149460686452511,"HBEC"
"HDAC","HNHA","Egfr",-0.105649757559769,-0.03279034574503,"HBEC"
"HDAC","HNHA","Errfi1",-0.307616962840314,-0.022668432097632,"HBEC"
"HDAC","HNHA","Gapdh",-0.022646941565225,0.00284158282877001,"HBEC"
"HDAC","HNHA","Kpnb1",-0.104635248732154,-0.048837710934951,"HBEC"
"HDAC","HNHA","Myc",-0.084099321545089,0.04013803709943,"HBEC"
"HDAC","HNHA","Nras",-0.015599738056391,0.0384087143971299,"HBEC"
"HDAC","HNHA","P53",0.36579328513172,0.0701130164717201,"HBEC"
"HDAC","HNHA","Rab7a",-0.059098856831644,-0.024906801424854,"HBEC"
"HDAC","HNHA","RhoA",0.0241881135641699,0.0550672206859399,"HBEC"
"HDAC","HNHA","Rpap3",-0.239270824166966,-0.073609217109404,"HBEC"
"HDAC","HNHA","Sec16a",-0.179759127870347,-0.02834682807302,"HBEC"
"HDAC","HNHA","Slc2a1",0.32097285243535,0.73621889620182,"HBEC"
"DNMT","RG-108","Canx",-0.028781660339582,0.0512742981663099,"HBEC"
"DNMT","RG-108","Dnajc5",-0.095984879491602,4.47035573600818e-05,"HBEC"
"DNMT","RG-108","Egfr",0.30211474059457,0.0634343227574099,"HBEC"
"DNMT","RG-108","Errfi1",-0.146644138493486,0.02296142321774,"HBEC"
"DNMT","RG-108","Gapdh",-0.108221209935199,-0.027977755714112,"HBEC"
"DNMT","RG-108","Kpnb1",-0.216071995261883,-0.0280186342683481,"HBEC"
"DNMT","RG-108","Myc",0.0275380721665299,0.0129751698854601,"HBEC"
"DNMT","RG-108","Nras",0.13295615509154,0.04506999269578,"HBEC"
"DNMT","RG-108","P53",-0.148833247466627,0.0209754611731801,"HBEC"
"DNMT","RG-108","Rab7a",-0.203301891625063,0.08659015034407,"HBEC"
"DNMT","RG-108","RhoA",-0.00435206019621504,0.13643708115471,"HBEC"
"DNMT","RG-108","Rpap3",-0.027905980295469,-0.060208376653965,"HBEC"
"DNMT","RG-108","Sec16a",-0.085939832350023,-0.00947981266511799,"HBEC"
"DNMT","RG-108","Slc2a1",0.32922435518901,1.56494930722109,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Canx",-0.037922637706672,0.02472323633375,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Dnajc5",-0.194871927842164,-0.034954213272352,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Egfr",0.16693399441158,0.13376676140261,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Errfi1",-0.21374528952395,0.0165303473909,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Gapdh",-0.247138730284592,-0.044279630212266,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Kpnb1",-0.136911664907446,-0.058195141261993,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Myc",-0.064249365885186,0.01574928332516,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Nras",0.0662154965595301,0.07469092833626,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","P53",0.5071161883894,0.09161249288766,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Rab7a",0.0899458614577799,0.05967762828829,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","RhoA",0.21788037684661,0.21397480510604,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Rpap3",-0.134926766576948,-0.061509245098053,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Sec16a",0.10879958325667,0.0298571844734099,"HBEC"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Slc2a1",0.0933653633867999,1.24870876244281,"HBEC"
"DNMT","S-Adenosylhomocysteine","Canx",-0.017775121283126,0.03056552390135,"HBEC"
"DNMT","S-Adenosylhomocysteine","Dnajc5",-0.217098813582647,-0.041423072162593,"HBEC"
"DNMT","S-Adenosylhomocysteine","Egfr",0.20804610145495,0.0632722304829201,"HBEC"
"DNMT","S-Adenosylhomocysteine","Errfi1",-0.19643028636645,0.00416869254310992,"HBEC"
"DNMT","S-Adenosylhomocysteine","Gapdh",-0.072452235559753,-0.012183240597807,"HBEC"
"DNMT","S-Adenosylhomocysteine","Kpnb1",-0.091432544572134,-0.040145000043765,"HBEC"
"DNMT","S-Adenosylhomocysteine","Myc",-0.115059210424539,0.13801744010768,"HBEC"
"DNMT","S-Adenosylhomocysteine","Nras",-0.154715394714197,0.0324053513296501,"HBEC"
"DNMT","S-Adenosylhomocysteine","P53",0.22255743317418,0.09367766798495,"HBEC"
"DNMT","S-Adenosylhomocysteine","Rab7a",-0.106624882055943,0.11962200853005,"HBEC"
"DNMT","S-Adenosylhomocysteine","RhoA",0.11955184687553,0.16605771869917,"HBEC"
"DNMT","S-Adenosylhomocysteine","Rpap3",-0.208159334376764,-0.083608396494273,"HBEC"
"DNMT","S-Adenosylhomocysteine","Sec16a",-0.113279943339255,-0.00636594310652605,"HBEC"
"DNMT","S-Adenosylhomocysteine","Slc2a1",0.22123385415923,1.00244583440514,"HBEC"
"Methylase","UNC0224","Canx",-0.096764336903614,0.01313942273822,"HBEC"
"Methylase","UNC0224","Dnajc5",-0.00139306255232796,0.00117419936662011,"HBEC"
"Methylase","UNC0224","Egfr",0.0112241183103801,-0.0196166786140189,"HBEC"
"Methylase","UNC0224","Errfi1",0.58660114965411,0.15014667789336,"HBEC"
"Methylase","UNC0224","Gapdh",-0.187922416587558,-0.030949251591098,"HBEC"
"Methylase","UNC0224","Kpnb1",-0.046932146029577,-0.017335114413326,"HBEC"
"Methylase","UNC0224","Myc",0.02728440702584,0.1263979579791,"HBEC"
"Methylase","UNC0224","Nras",0.55553534503462,0.14706031408305,"HBEC"
"Methylase","UNC0224","P53",0.4991881945234,0.0653213975053899,"HBEC"
"Methylase","UNC0224","Rab7a",-0.10503758451583,-0.00104627729071605,"HBEC"
"Methylase","UNC0224","RhoA",-0.00223479329582099,0.16897599631784,"HBEC"
"Methylase","UNC0224","Rpap3",-0.026660782473439,-0.054892960345083,"HBEC"
"Methylase","UNC0224","Sec16a",0.10407539437161,0.0192030517564401,"HBEC"
"Methylase","UNC0224","Slc2a1",0.43282799092775,0.61288214580788,"HBEC"
"HDAC","Chidamide","Canx",-0.356541400832492,-0.119469490692487,"HBEC"
"HDAC","Chidamide","Dnajc5",-0.270155958966118,-0.065646177708211,"HBEC"
"HDAC","Chidamide","Egfr",-0.06368108953412,0.0533248923521299,"HBEC"
"HDAC","Chidamide","Errfi1",-0.253840999245882,-0.014082589472202,"HBEC"
"HDAC","Chidamide","Gapdh",-0.00419844708952,-0.07127334409937,"HBEC"
"HDAC","Chidamide","Kpnb1",-0.314531831185733,-0.13989985563313,"HBEC"
"HDAC","Chidamide","Myc",-0.130149803738593,-0.0256427324960899,"HBEC"
"HDAC","Chidamide","Nras",-0.446919968071481,-0.028110991667789,"HBEC"
"HDAC","Chidamide","P53",0.26642647571976,-0.013091115540963,"HBEC"
"HDAC","Chidamide","Rab7a",-0.307356588281469,-0.17987321548994,"HBEC"
"HDAC","Chidamide","RhoA",-0.149920408122346,0.0387811854473401,"HBEC"
"HDAC","Chidamide","Rpap3",-0.222054123990944,-0.092523820773945,"HBEC"
"HDAC","Chidamide","Sec16a",-0.249291603611559,-0.069466368266424,"HBEC"
"HDAC","Chidamide","Slc2a1",-0.277090247359465,0.33800690216894,"HBEC"
"HDAC","Tubacin","Canx",-0.105693992548151,0.00401498769990005,"HBEC"
"HDAC","Tubacin","Dnajc5",0.15109832355565,0.0361704878772,"HBEC"
"HDAC","Tubacin","Egfr",0.14497846848622,0.0159029656818599,"HBEC"
"HDAC","Tubacin","Errfi1",-0.131790152319375,0.00258300908073994,"HBEC"
"HDAC","Tubacin","Gapdh",0.0568491634670101,0.0398259495809701,"HBEC"
"HDAC","Tubacin","Kpnb1",-0.229199541927017,-0.044596699228578,"HBEC"
"HDAC","Tubacin","Myc",-0.137134684032924,1.59238742198919e-05,"HBEC"
"HDAC","Tubacin","Nras",0.02271969263692,0.00553862714532993,"HBEC"
"HDAC","Tubacin","P53",0.23904060874126,0.0571177020622,"HBEC"
"HDAC","Tubacin","Rab7a",-0.096286859396552,-0.031912282679373,"HBEC"
"HDAC","Tubacin","RhoA",-0.09702394681196,0.04250566580557,"HBEC"
"HDAC","Tubacin","Rpap3",0.00873805190370991,-0.021507061633957,"HBEC"
"HDAC","Tubacin","Sec16a",-0.15556432706672,-0.010936292573211,"HBEC"
"HDAC","Tubacin","Slc2a1",0.0996557234856199,0.45572961668838,"HBEC"
"Methylase","3-Deazaneplanocin A","Canx",-0.221545907000693,-0.05178501071791,"HBEC"
"Methylase","3-Deazaneplanocin A","Dnajc5",-0.075090349870829,-0.019000732164542,"HBEC"
"Methylase","3-Deazaneplanocin A","Egfr",0.12218848343984,-0.013067109112596,"HBEC"
"Methylase","3-Deazaneplanocin A","Errfi1",0.19883790246012,0.01528855438712,"HBEC"
"Methylase","3-Deazaneplanocin A","Gapdh",0.19983127097764,0.0686340193161099,"HBEC"
"Methylase","3-Deazaneplanocin A","Kpnb1",0.1007358513113,-0.00893413145822897,"HBEC"
"Methylase","3-Deazaneplanocin A","Myc",0.19223110685828,0.0681254240162801,"HBEC"
"Methylase","3-Deazaneplanocin A","Nras",-0.02152858915408,0.00297685000542991,"HBEC"
"Methylase","3-Deazaneplanocin A","P53",-0.137659532438582,-0.013042567326064,"HBEC"
"Methylase","3-Deazaneplanocin A","Rab7a",-0.097789278625547,-0.071605444124259,"HBEC"
"Methylase","3-Deazaneplanocin A","RhoA",0.0385919620773001,0.0459058096454601,"HBEC"
"Methylase","3-Deazaneplanocin A","Rpap3",-0.197452816316954,-0.049979151280541,"HBEC"
"Methylase","3-Deazaneplanocin A","Sec16a",-0.070982694530329,-0.028173694165504,"HBEC"
"Methylase","3-Deazaneplanocin A","Slc2a1",-0.056785847100089,0.33084775851315,"HBEC"
"Methylase","Sinefungin","Canx",-0.233119322434212,-0.041390523971353,"HBEC"
"Methylase","Sinefungin","Dnajc5",0.01060791706215,-0.027124553618436,"HBEC"
"Methylase","Sinefungin","Egfr",0.0644625075806999,-0.02346152625756,"HBEC"
"Methylase","Sinefungin","Errfi1",0.0769095591133899,0.00206243680697993,"HBEC"
"Methylase","Sinefungin","Gapdh",-0.160561387776796,0.0101660398975101,"HBEC"
"Methylase","Sinefungin","Kpnb1",-0.11785869966656,-0.030032907294402,"HBEC"
"Methylase","Sinefungin","Myc",-0.044950009468164,0.00613379578173001,"HBEC"
"Methylase","Sinefungin","Nras",0.23216640238413,-0.00718288158774005,"HBEC"
"Methylase","Sinefungin","P53",0.18323793103429,0.0724580036247899,"HBEC"
"Methylase","Sinefungin","Rab7a",-0.067990030579063,-0.011822675841895,"HBEC"
"Methylase","Sinefungin","RhoA",0.0807188167973001,0.08917771781832,"HBEC"
"Methylase","Sinefungin","Rpap3",-0.284058883381565,-0.068753082699881,"HBEC"
"Methylase","Sinefungin","Sec16a",-0.00847736259781595,0.00132308218437993,"HBEC"
"Methylase","Sinefungin","Slc2a1",-0.025245849531647,0.61824130454075,"HBEC"
"HDAC","Scriptaid","Canx",-0.479395023506547,-0.145471915828114,"HBEC"
"HDAC","Scriptaid","Dnajc5",-0.564395748648984,-0.18344886059698,"HBEC"
"HDAC","Scriptaid","Egfr",-0.41375439653461,-0.21693681223315,"HBEC"
"HDAC","Scriptaid","Errfi1",-0.317495829283288,-0.06992495599181,"HBEC"
"HDAC","Scriptaid","Gapdh",0.38111696254204,0.03441021559374,"HBEC"
"HDAC","Scriptaid","Kpnb1",-0.494925427030488,-0.207331805095584,"HBEC"
"HDAC","Scriptaid","Myc",-0.493516334701905,-0.211496283894854,"HBEC"
"HDAC","Scriptaid","Nras",0.38366509596181,-0.072337746916193,"HBEC"
"HDAC","Scriptaid","P53",0.06452321415764,-0.045956268244721,"HBEC"
"HDAC","Scriptaid","Rab7a",-0.297021839555675,-0.05252676738507,"HBEC"
"HDAC","Scriptaid","RhoA",-0.115122986607088,0.00032103676101003,"HBEC"
"HDAC","Scriptaid","Rpap3",-0.162776671183395,-0.06253456978801,"HBEC"
"HDAC","Scriptaid","Sec16a",-0.5303604694893,-0.140619541755382,"HBEC"
"HDAC","Scriptaid","Slc2a1",-0.379729654605777,-0.107923172150089,"HBEC"
"HDAC","Apicidin","Canx",-0.457167634715041,-0.12301951044359,"HBEC"
"HDAC","Apicidin","Dnajc5",-0.353585891722858,-0.078508179772737,"HBEC"
"HDAC","Apicidin","Egfr",-0.359803386111537,-0.25179677508811,"HBEC"
"HDAC","Apicidin","Errfi1",-0.471801626523373,-0.044147874043861,"HBEC"
"HDAC","Apicidin","Gapdh",3.76844096652846,0.43389899166601,"HBEC"
"HDAC","Apicidin","Kpnb1",-0.600570838683657,-0.264890899242779,"HBEC"
"HDAC","Apicidin","Myc",-0.566200116500627,-0.262019354124116,"HBEC"
"HDAC","Apicidin","Nras",-0.393957740791998,-0.081863961229427,"HBEC"
"HDAC","Apicidin","P53",-0.111000489624632,-0.061724634530621,"HBEC"
"HDAC","Apicidin","Rab7a",-0.272835495842055,-0.082661570586878,"HBEC"
"HDAC","Apicidin","RhoA",0.00269636433574005,0.0329287884843701,"HBEC"
"HDAC","Apicidin","Rpap3",0.10218498195354,-0.067255432031607,"HBEC"
"HDAC","Apicidin","Sec16a",-0.313438521251722,-0.053761006534739,"HBEC"
"HDAC","Apicidin","Slc2a1",-0.216288609698069,-0.091895503012267,"HBEC"
"HDAC","HC Toxin","Canx",-0.398625235891025,-0.130695517322301,"HBEC"
"HDAC","HC Toxin","Dnajc5",-0.303838328663083,-0.082013576503834,"HBEC"
