"Class","Compound","gene","change_het","change_int","Cell_line"
"HDAC","4-iodo-SAHA","Egfr",-0.195898338478443,-0.071739611674555,"HCT116"
"HDAC","4-iodo-SAHA","Errfi1",-0.518140499274906,-0.153645504175453,"HCT116"
"HDAC","4-iodo-SAHA","Gapdh",-0.215027728984925,-0.116603319141612,"HCT116"
"HDAC","4-iodo-SAHA","Kpnb1",-0.467103516434116,-0.126755534469567,"HCT116"
"HDAC","4-iodo-SAHA","Myc",-0.436143117139271,-0.304156018348707,"HCT116"
"HDAC","4-iodo-SAHA","Nras",-0.209380736460949,0.0144414843971701,"HCT116"
"HDAC","4-iodo-SAHA","P53",1.66554498169398,0.0502408272977899,"HCT116"
"HDAC","4-iodo-SAHA","Rab7a",0.0373625334949399,0.0271034986784899,"HCT116"
"HDAC","4-iodo-SAHA","RhoA",2.70689041226915,0.29210115274097,"HCT116"
"HDAC","4-iodo-SAHA","Rpap3",0.24912059976074,0.09429845068532,"HCT116"
"HDAC","4-iodo-SAHA","Sec16a",0.22277760311968,0.0580963452415,"HCT116"
"HDAC","4-iodo-SAHA","Slc2a1",-0.074318411036459,-0.076209052898484,"HCT116"
"SIRT","Sirtinol","Canx",0.34571217866652,0.14070290357204,"HCT116"
"SIRT","Sirtinol","Dnajc5",-0.586322305675559,0.0138849625633199,"HCT116"
"SIRT","Sirtinol","Egfr",-0.193469015679566,-0.0149913348046961,"HCT116"
"SIRT","Sirtinol","Errfi1",0.1578272075016,0.06569067799209,"HCT116"
"SIRT","Sirtinol","Gapdh",-0.076982247709166,-0.00798240624190605,"HCT116"
"SIRT","Sirtinol","Kpnb1",0.21902462052028,0.0273686974898699,"HCT116"
"SIRT","Sirtinol","Myc",0.07888370181103,0.09018855620162,"HCT116"
"SIRT","Sirtinol","Nras",0.10225158934064,0.10225016084548,"HCT116"
"SIRT","Sirtinol","P53",-0.265309395254084,0.04429820485228,"HCT116"
"SIRT","Sirtinol","Rab7a",0.0475543533690399,0.0748210027666201,"HCT116"
"SIRT","Sirtinol","RhoA",0.7541646467085,0.27561488536407,"HCT116"
"SIRT","Sirtinol","Rpap3",-0.00996668474987905,0.0898312336024201,"HCT116"
"SIRT","Sirtinol","Sec16a",0.34682719750819,0.05240211523333,"HCT116"
"SIRT","Sirtinol","Slc2a1",0.24732531754775,0.11265843746673,"HCT116"
"HAT","C646","Canx",0.33630956320217,0.14102394460189,"HCT116"
"HAT","C646","Dnajc5",0.56382937475761,0.07905750901933,"HCT116"
"HAT","C646","Egfr",-0.033597357303721,-0.00610690942004,"HCT116"
"HAT","C646","Errfi1",-0.13579103874391,-0.06270224118069,"HCT116"
"HAT","C646","Gapdh",-0.090349885093513,-0.026981388343685,"HCT116"
"HAT","C646","Kpnb1",-0.052335371096855,-0.031273403121314,"HCT116"
"HAT","C646","Myc",0.03580015329459,0.08017836997506,"HCT116"
"HAT","C646","Nras",0.07590342527607,0.10819370414472,"HCT116"
"HAT","C646","P53",0.13658174099541,0.10336281518299,"HCT116"
"HAT","C646","Rab7a",0.18250220530874,0.0389145425365001,"HCT116"
"HAT","C646","RhoA",0.58896858572546,0.27599957721249,"HCT116"
"HAT","C646","Rpap3",0.0069211681132999,0.0898797959586699,"HCT116"
"HAT","C646","Sec16a",0.31904096785646,0.0715532429482699,"HCT116"
"HAT","C646","Slc2a1",0.38342155840691,0.12764485185588,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Canx",0.18741143868759,0.10262999568773,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Dnajc5",0.26774222424285,0.0866910516733801,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Egfr",-0.195741026280791,-0.027127072024163,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Errfi1",0.0549649023546299,-0.018914589873183,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Gapdh",-0.256498233207037,-0.072676027260847,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Kpnb1",-0.130218650034985,-0.0351774749576,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Myc",-0.066206039234949,-0.055878367134727,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Nras",-0.067485144806539,0.0381334682137999,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","P53",-0.144646403129513,0.0846633379334301,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Rab7a",0.10924383515774,0.0308795536917801,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","RhoA",0.58445700151561,0.22415696198223,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Rpap3",-0.038067932499031,0.07009037120676,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Sec16a",0.17675044572052,0.0578050844870399,"HCT116"
"HDAC","Tubastatin A (trifluoroacetate salt)","Slc2a1",0.03366230455581,0.00255326103508002,"HCT116"
"HAT","Garcinol","Canx",0.38294384684434,0.14121471877493,"HCT116"
"HAT","Garcinol","Dnajc5",-0.248592150280824,-0.026682231880474,"HCT116"
"HAT","Garcinol","Egfr",-0.099271244491371,-0.022706844897859,"HCT116"
"HAT","Garcinol","Errfi1",-0.284486537595972,-0.11743033604279,"HCT116"
"HAT","Garcinol","Gapdh",-0.168126837169705,-0.035050234636784,"HCT116"
"HAT","Garcinol","Kpnb1",-0.0438191956822,-0.019963756441399,"HCT116"
"HAT","Garcinol","Myc",0.00673626166642993,0.0752925509989599,"HCT116"
"HAT","Garcinol","Nras",-0.063599578079336,0.11863607856564,"HCT116"
"HAT","Garcinol","P53",-0.030174968721975,-0.00294542974666101,"HCT116"
"HAT","Garcinol","Rab7a",0.12620962887268,0.0566298042746101,"HCT116"
"HAT","Garcinol","RhoA",0.84868842123444,0.33804186902102,"HCT116"
"HAT","Garcinol","Rpap3",0.02806656502835,0.08249387188655,"HCT116"
"HAT","Garcinol","Sec16a",0.13593480048076,0.03532483734325,"HCT116"
"HAT","Garcinol","Slc2a1",0.21047181959023,0.1030541901285,"HCT116"
"Methylase","Ellagic Acid","Canx",0.47596144848872,0.14905815312066,"HCT116"
"Methylase","Ellagic Acid","Dnajc5",0.30722916482589,0.0774416756954499,"HCT116"
"Methylase","Ellagic Acid","Egfr",-0.222190861862924,-0.031033336158488,"HCT116"
"Methylase","Ellagic Acid","Errfi1",-0.13953381247762,-0.06413954471113,"HCT116"
"Methylase","Ellagic Acid","Gapdh",-0.131836972779564,-0.026049986491731,"HCT116"
"Methylase","Ellagic Acid","Kpnb1",-0.049081906900237,-0.023321628769442,"HCT116"
"Methylase","Ellagic Acid","Myc",0.04383621011893,0.07043263651235,"HCT116"
"Methylase","Ellagic Acid","Nras",-0.077793201773992,0.0623398638121699,"HCT116"
"Methylase","Ellagic Acid","P53",0.61230342832511,0.0623588671241899,"HCT116"
"Methylase","Ellagic Acid","Rab7a",0.1433240923553,0.05660306237946,"HCT116"
"Methylase","Ellagic Acid","RhoA",0.80910176150899,0.3455830511645,"HCT116"
"Methylase","Ellagic Acid","Rpap3",0.1035947950084,0.0953595614623399,"HCT116"
"Methylase","Ellagic Acid","Sec16a",-0.038529634506561,0.03549253448103,"HCT116"
"Methylase","Ellagic Acid","Slc2a1",0.21838966126223,0.11571788397896,"HCT116"
"HDAC","MS-275","Canx",0.05900636903389,0.0815809224333499,"HCT116"
"HDAC","MS-275","Dnajc5",0.09604074055901,0.0477995288289701,"HCT116"
"HDAC","MS-275","Egfr",-0.166227713865442,-0.048985502351785,"HCT116"
"HDAC","MS-275","Errfi1",-0.317823075205514,-0.074576991709078,"HCT116"
"HDAC","MS-275","Gapdh",-0.247287454027278,-0.086192295463202,"HCT116"
"HDAC","MS-275","Kpnb1",-0.500444083206233,-0.100751535253304,"HCT116"
"HDAC","MS-275","Myc",-0.262422020633792,-0.158761578130886,"HCT116"
"HDAC","MS-275","Nras",0.1088628949668,0.07063983416316,"HCT116"
"HDAC","MS-275","P53",1.93747681853976,0.03888269736624,"HCT116"
"HDAC","MS-275","Rab7a",-0.161783361349478,0.00792847068310998,"HCT116"
"HDAC","MS-275","RhoA",0.70564255622582,0.19386935522133,"HCT116"
"HDAC","MS-275","Rpap3",0.0862546317245501,0.11680669947661,"HCT116"
"HDAC","MS-275","Sec16a",-0.019215974711455,0.00632359247268011,"HCT116"
"HDAC","MS-275","Slc2a1",0.14015777457826,0.0647097388303901,"HCT116"
"HDAC","HNHA","Canx",0.47327749629261,0.17366315993166,"HCT116"
"HDAC","HNHA","Dnajc5",0.06696858601549,0.0547376984158101,"HCT116"
"HDAC","HNHA","Egfr",0.0629544590728901,0.0428471737139899,"HCT116"
"HDAC","HNHA","Errfi1",-0.153585512945105,-0.023536465308615,"HCT116"
"HDAC","HNHA","Gapdh",-0.0287349301225041,0.01533724976019,"HCT116"
"HDAC","HNHA","Kpnb1",0.19820668627915,0.0727479409746099,"HCT116"
"HDAC","HNHA","Myc",0.06900543026613,0.0830253668599901,"HCT116"
"HDAC","HNHA","Nras",0.36197188221261,0.14438406477807,"HCT116"
"HDAC","HNHA","P53",-0.098365676703919,0.00796979471072001,"HCT116"
"HDAC","HNHA","Rab7a",0.310875727513,0.08342547284937,"HCT116"
"HDAC","HNHA","RhoA",0.7530577244585,0.34600623940067,"HCT116"
"HDAC","HNHA","Rpap3",0.03765678162885,0.13078380594104,"HCT116"
"HDAC","HNHA","Sec16a",0.05733456877028,0.03576035190471,"HCT116"
"HDAC","HNHA","Slc2a1",0.36110676108904,0.12448344877705,"HCT116"
"DNMT","RG-108","Canx",0.33751305453564,0.14726325740034,"HCT116"
"DNMT","RG-108","Dnajc5",0.0637080407678201,0.0657616831546299,"HCT116"
"DNMT","RG-108","Egfr",0.0350484868440699,0.00156361644859992,"HCT116"
"DNMT","RG-108","Errfi1",-0.019149737967756,0.01057806566618,"HCT116"
"DNMT","RG-108","Gapdh",0.16921718100657,0.03957476415266,"HCT116"
"DNMT","RG-108","Kpnb1",0.0244849258405599,0.04124476409665,"HCT116"
"DNMT","RG-108","Myc",-0.003986184658194,0.0355416274565099,"HCT116"
"DNMT","RG-108","Nras",0.19654897274916,0.12756494002931,"HCT116"
"DNMT","RG-108","P53",-0.469229634389542,0.0769035087390599,"HCT116"
"DNMT","RG-108","Rab7a",-0.086215158603286,0.0335943550484199,"HCT116"
"DNMT","RG-108","RhoA",0.6463471757837,0.3277998491303,"HCT116"
"DNMT","RG-108","Rpap3",0.0986471405948699,0.08800069323274,"HCT116"
"DNMT","RG-108","Sec16a",0.17001748961515,0.0197001516536499,"HCT116"
"DNMT","RG-108","Slc2a1",0.39417175599074,0.17440148908124,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Canx",0.37087242927049,0.1413901442791,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Dnajc5",-0.093248952719487,0.0383648560614001,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Egfr",-0.055071381018737,-0.018523025173132,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Errfi1",0.14182952487816,0.0341416466400899,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Gapdh",-0.023069241953762,0.01996347705186,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Kpnb1",-0.02365996659631,0.0126860025226201,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Myc",0.0462326005071201,0.0584951605086701,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Nras",0.11608821123866,0.12456884337577,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","P53",-0.371680344216537,-0.039350324533335,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Rab7a",0.25044707242168,0.10613795865883,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","RhoA",0.49905067354659,0.29783762535527,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Rpap3",0.0176634029360101,0.05663893561713,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Sec16a",0.08826780530769,0.0530690489546199,"HCT116"
"DNMT","2Õ,3Õ,5Õ-triacetyl-5-Azacytidine","Slc2a1",0.36015094342442,0.13122907745387,"HCT116"
"DNMT","S-Adenosylhomocysteine","Canx",0.3055185736839,0.1294585543877,"HCT116"
"DNMT","S-Adenosylhomocysteine","Dnajc5",-0.360459966159424,0.0486914102951399,"HCT116"
"DNMT","S-Adenosylhomocysteine","Egfr",0.03130456231825,0.03220772804712,"HCT116"
"DNMT","S-Adenosylhomocysteine","Errfi1",0.25911053007728,0.0551397366300199,"HCT116"
"DNMT","S-Adenosylhomocysteine","Gapdh",-0.025357386568596,0.0183736239937899,"HCT116"
"DNMT","S-Adenosylhomocysteine","Kpnb1",-0.159776854434243,-0.00241151441348997,"HCT116"
"DNMT","S-Adenosylhomocysteine","Myc",0.04380915634284,0.06589842020211,"HCT116"
"DNMT","S-Adenosylhomocysteine","Nras",0.15484792590864,0.0888526200037301,"HCT116"
"DNMT","S-Adenosylhomocysteine","P53",0.08299646244488,0.08557600879415,"HCT116"
"DNMT","S-Adenosylhomocysteine","Rab7a",0.0510357369824901,0.0258696399962099,"HCT116"
"DNMT","S-Adenosylhomocysteine","RhoA",0.41952380180611,0.20538709970953,"HCT116"
"DNMT","S-Adenosylhomocysteine","Rpap3",-0.066918007202636,0.03597203040546,"HCT116"
"DNMT","S-Adenosylhomocysteine","Sec16a",0.42351456747685,0.03587192238126,"HCT116"
"DNMT","S-Adenosylhomocysteine","Slc2a1",0.0835191198671299,0.05880436690969,"HCT116"
"Methylase","UNC0224","Canx",0.0332424975374199,0.09403186168577,"HCT116"
"Methylase","UNC0224","Dnajc5",-0.043078138525419,0.0156107748940799,"HCT116"
"Methylase","UNC0224","Egfr",-0.201168784271131,-0.044087982361359,"HCT116"
"Methylase","UNC0224","Errfi1",0.09873872346401,0.0177045578014801,"HCT116"
"Methylase","UNC0224","Gapdh",0.19546730622963,0.0240312289998801,"HCT116"
"Methylase","UNC0224","Kpnb1",0.19606821792148,0.05341850410716,"HCT116"
"Methylase","UNC0224","Myc",0.03456893429051,0.0295025592165901,"HCT116"
"Methylase","UNC0224","Nras",0.11404022677057,0.11711224420493,"HCT116"
"Methylase","UNC0224","P53",0.368368330509,-0.032310070243797,"HCT116"
"Methylase","UNC0224","Rab7a",-0.121767909676245,0.0406829934944699,"HCT116"
"Methylase","UNC0224","RhoA",0.58051560884799,0.2587109786558,"HCT116"
"Methylase","UNC0224","Rpap3",-0.078650135274454,0.0177104687271401,"HCT116"
"Methylase","UNC0224","Sec16a",0.24243140955077,0.03317792560801,"HCT116"
"Methylase","UNC0224","Slc2a1",0.36064592887332,0.10378059122277,"HCT116"
"HDAC","Chidamide","Canx",0.13085770365431,0.07309143106385,"HCT116"
"HDAC","Chidamide","Dnajc5",0.41884773942058,0.05341594447081,"HCT116"
"HDAC","Chidamide","Egfr",-0.083151316642459,-0.040430133498905,"HCT116"
"HDAC","Chidamide","Errfi1",0.20593934214043,0.10709454115896,"HCT116"
"HDAC","Chidamide","Gapdh",-0.004511539212255,0.0119808024907799,"HCT116"
"HDAC","Chidamide","Kpnb1",0.10074459284166,0.06244782125877,"HCT116"
"HDAC","Chidamide","Myc",0.1153425170297,0.0977920786501401,"HCT116"
"HDAC","Chidamide","Nras",0.39534061648459,0.08640579014964,"HCT116"
"HDAC","Chidamide","P53",-0.729470746579678,0.08945635885653,"HCT116"
"HDAC","Chidamide","Rab7a",0.27194985769047,0.13014835512981,"HCT116"
"HDAC","Chidamide","RhoA",0.35402325459084,0.10895362239452,"HCT116"
"HDAC","Chidamide","Rpap3",0.11746843801464,0.0573160575805101,"HCT116"
"HDAC","Chidamide","Sec16a",0.28105217476473,0.03530098853158,"HCT116"
"HDAC","Chidamide","Slc2a1",0.61770484061516,0.15371331272466,"HCT116"
"HDAC","Tubacin","Canx",0.37552071985104,0.12166832221428,"HCT116"
"HDAC","Tubacin","Dnajc5",-0.157955884474877,0.00704124839727993,"HCT116"
"HDAC","Tubacin","Egfr",-0.217656793685764,-0.08759731480485,"HCT116"
"HDAC","Tubacin","Errfi1",-0.295426823330074,-0.052290593076988,"HCT116"
"HDAC","Tubacin","Gapdh",0.12601583782765,0.02355077679085,"HCT116"
"HDAC","Tubacin","Kpnb1",0.11158795471993,0.05847984749356,"HCT116"
"HDAC","Tubacin","Myc",0.00488270969339011,0.0181565700361599,"HCT116"
"HDAC","Tubacin","Nras",-0.032297195402773,0.07901323109121,"HCT116"
"HDAC","Tubacin","P53",-0.378650786170633,0.0920064940593099,"HCT116"
"HDAC","Tubacin","Rab7a",0.46828989106523,0.13671682330668,"HCT116"
"HDAC","Tubacin","RhoA",0.55712947981094,0.24110210389475,"HCT116"
"HDAC","Tubacin","Rpap3",0.0278975770668699,0.06076961567711,"HCT116"
"HDAC","Tubacin","Sec16a",0.1179149988409,0.0504270375451601,"HCT116"
"HDAC","Tubacin","Slc2a1",0.45334681894685,0.14683906585141,"HCT116"
"Methylase","3-Deazaneplanocin A","Canx",-0.09415188987487,0.0060861323408401,"HCT116"
"Methylase","3-Deazaneplanocin A","Dnajc5",0.49388856850338,-0.00374745422048495,"HCT116"
"Methylase","3-Deazaneplanocin A","Egfr",0.0550841377179101,-0.0437702408405,"HCT116"
"Methylase","3-Deazaneplanocin A","Errfi1",-0.258245151365873,-0.057287542756554,"HCT116"
"Methylase","3-Deazaneplanocin A","Gapdh",0.16415865724231,0.0437472382293,"HCT116"
"Methylase","3-Deazaneplanocin A","Kpnb1",0.29927385564984,0.0587675741373701,"HCT116"
"Methylase","3-Deazaneplanocin A","Myc",-0.00252149326737305,0.00917713355965999,"HCT116"
"Methylase","3-Deazaneplanocin A","Nras",0.40748103917541,0.1375623839327,"HCT116"
"Methylase","3-Deazaneplanocin A","P53",-0.164618513912168,-0.017296272745059,"HCT116"
"Methylase","3-Deazaneplanocin A","Rab7a",0.30724419275247,0.07495465573258,"HCT116"
"Methylase","3-Deazaneplanocin A","RhoA",0.24336537041407,0.12596642877243,"HCT116"
"Methylase","3-Deazaneplanocin A","Rpap3",0.02570480301497,-0.023906202724901,"HCT116"
"Methylase","3-Deazaneplanocin A","Sec16a",0.33123730502867,0.06156168339594,"HCT116"
"Methylase","3-Deazaneplanocin A","Slc2a1",-0.015858298463755,0.03122219149967,"HCT116"
"Methylase","Sinefungin","Canx",0.20727591703634,0.0832125056808899,"HCT116"
"Methylase","Sinefungin","Dnajc5",-0.20374667775748,0.10240481077591,"HCT116"
"Methylase","Sinefungin","Egfr",0.09692505686419,-0.000543168901748992,"HCT116"
"Methylase","Sinefungin","Errfi1",0.20579686799344,0.06198130502138,"HCT116"
"Methylase","Sinefungin","Gapdh",0.22401552297226,0.01155396720476,"HCT116"
"Methylase","Sinefungin","Kpnb1",0.0850740683403499,0.0296180376988899,"HCT116"
"Methylase","Sinefungin","Myc",-0.000159951441085049,0.0634676540769801,"HCT116"
"Methylase","Sinefungin","Nras",0.12956029656618,0.0216648488203499,"HCT116"
"Methylase","Sinefungin","P53",0.27598573314824,-0.027852721163595,"HCT116"
"Methylase","Sinefungin","Rab7a",-0.00909348011954403,0.04613933658063,"HCT116"
"Methylase","Sinefungin","RhoA",0.56325583441911,0.25090493004364,"HCT116"
"Methylase","Sinefungin","Rpap3",0.07363294588251,0.02877619090468,"HCT116"
"Methylase","Sinefungin","Sec16a",0.36063341969352,0.0653016482951401,"HCT116"
"Methylase","Sinefungin","Slc2a1",0.0794701034476799,0.05738487705058,"HCT116"
"HDAC","Scriptaid","Canx",-0.025090288916397,-0.00630535637723795,"HCT116"
"HDAC","Scriptaid","Dnajc5",0.0521638033237799,0.0675136756846,"HCT116"
"HDAC","Scriptaid","Egfr",-0.615371530943206,-0.22662541567977,"HCT116"
"HDAC","Scriptaid","Errfi1",-0.446851424573649,-0.142108689063477,"HCT116"
"HDAC","Scriptaid","Gapdh",0.1154199805575,-0.054841626943928,"HCT116"
"HDAC","Scriptaid","Kpnb1",-0.525224464831825,-0.170852764654832,"HCT116"
"HDAC","Scriptaid","Myc",-0.507869559023505,-0.309556578319585,"HCT116"
"HDAC","Scriptaid","Nras",-0.000931107336072046,0.0171667806679501,"HCT116"
"HDAC","Scriptaid","P53",1.2523649817564,0.02727795117676,"HCT116"
"HDAC","Scriptaid","Rab7a",-0.081869330413645,-0.017506420494473,"HCT116"
"HDAC","Scriptaid","RhoA",2.24247262045018,0.17445746482936,"HCT116"
"HDAC","Scriptaid","Rpap3",0.14699363655736,0.05986524190817,"HCT116"
"HDAC","Scriptaid","Sec16a",0.33187597494638,0.03446232860702,"HCT116"
"HDAC","Scriptaid","Slc2a1",-0.390570590324893,-0.203286706665032,"HCT116"
"HDAC","Apicidin","Canx",0.11706008603054,0.00420360236813,"HCT116"
"HDAC","Apicidin","Dnajc5",-0.180633290330321,0.06216889506734,"HCT116"
"HDAC","Apicidin","Egfr",-0.728160047860726,-0.294261019787095,"HCT116"
"HDAC","Apicidin","Errfi1",-0.68060192846114,-0.272742314332087,"HCT116"
"HDAC","Apicidin","Gapdh",0.50888331331742,-0.0482015780806641,"HCT116"
"HDAC","Apicidin","Kpnb1",0.22334135965369,-0.211859032214535,"HCT116"
"HDAC","Apicidin","Myc",-0.62158297421076,-0.357352859073729,"HCT116"
"HDAC","Apicidin","Nras",-0.337969699617699,-0.056143190981612,"HCT116"
"HDAC","Apicidin","P53",-0.799285432414301,-0.075478403257214,"HCT116"
"HDAC","Apicidin","Rab7a",-0.305363388228392,-0.057449402861715,"HCT116"
"HDAC","Apicidin","RhoA",1.92939976347724,0.20561503342683,"HCT116"
"HDAC","Apicidin","Rpap3",0.17049264179299,0.0472692556237799,"HCT116"
"HDAC","Apicidin","Sec16a",0.15877539379532,0.01948748958123,"HCT116"
"HDAC","Apicidin","Slc2a1",-0.400820049738583,-0.218047939230603,"HCT116"
"HDAC","HC Toxin","Canx",-0.204669424017867,-0.0383640083165659,"HCT116"
"HDAC","HC Toxin","Dnajc5",-0.034833427844325,0.0656682526522401,"HCT116"
"HDAC","HC Toxin","Egfr",-0.766260587429695,-0.300397395233601,"HCT116"
"HDAC","HC Toxin","Errfi1",-0.777397576087509,-0.294753542978409,"HCT116"
"HDAC","HC Toxin","Gapdh",0.21057606631196,-0.057890919167311,"HCT116"
